2042930.0.1025	ACCIO
7611243.0.1548	STUPEFY
12144117.0.15616	DIFFINDO
5885495.0.921	EXPELLIARMUS
7199730.0.6242	CONFRINGO
7376401.0.960202	PROTEGO
6041128.0.1505	NOX
4963681.0.3079	SCOURGIFY
6675883.0.741	STUPEFY
8061930.0.2154	LEGILIMENS
3708077.0.645	LUMOS
12720704.0.70826	IMPERIO
2178790.0.4969	INCENDIO
7418274.0.2321	SECTUMSEMPRA
10602224.0.1624	ACCIO
11489815.0.32949	WINGARDIUM_LEVIOSA
6740331.0.4423	SECTUMSEMPRA
7183664.0.465	ACCIO
10673341.0.749	AVADA_KEDAVRA
10443333.0.3986	RIDDIKULUS
11014601.0.1707	PROTEGO
5829654.0.1307	OBLIVIATE
9461916.0.4835	WINGARDIUM_LEVIOSA
2975641.0.164	AVADA_KEDAVRA
12684105.0.5145	EXPELLIARMUS
8331465.0.1717	OBLIVIATE
3488081.0.2234	LEVICORPUS
9043065.0.74338	EXPECTO_PATRONUM
6964021.0.2000	LUMOS
8398445.0.517	MUFFLIATO
7004657.0.937	MUFFLIATO
9002674.0.4824	IMPEDIMENTA
10556878.0.2981	CRUCIO
7532448.0.184	WINGARDIUM_LEVIOSA
3606953.0.355	INCENDIO
9169482.0.23	ACCIO
10165019.0.1416	GEMINIO
7377520.0.461	AVADA_KEDAVRA
5751851.0.976	LOCOMOTOR_MORTIS
10084647.0.2357	SPECIALIS_REVELIO
7211066.0.401	LUMOS
12611947.0.148450	ACCIO
9438349.0.20052	CRUCIO
8044308.0.1141	AVADA_KEDAVRA
12019582.0.11872	WINGARDIUM_LEVIOSA
4028163.0.2826	AVADA_KEDAVRA
6602329.0.892	WINGARDIUM_LEVIOSA
2825472.0.2820	SILENCIO
2838349.0.21396	CRUCIO
12698348.0.74453	TERGEO
8374796.0.982	FINITE_INCANTATEM
12067300.0.84529	IMPERIO
11531038.0.709	WINGARDIUM_LEVIOSA
12724393.0.4089	EXPECTO_PATRONUM
10449701.0.2198	RICTUSEMPRA
4023872.0.6223	ACCIO
5457153.0.1301	RICTUSEMPRA
6777475.0.6294	EXPELLIARMUS
3007400.0.7519	OBLIVIATE
12630689.0.36874	INCENDIO
6313837.0.2010	EXPECTO_PATRONUM
10543557.0.563	REPARO
4287982.0.704	MUFFLIATO
3563385.0.3032	ACCIO
4667761.0.2971	EXPECTO_PATRONUM
3580538.0.659	ALOHOMORA
12007054.0.244	CRUCIO
6175906.0.3306	MOBILICORPUS
6343505.0.1795	IMPEDIMENTA
2852995.0.2211	CRUCIO
12529712.0.47577	FURNUNCULUS
5437259.0.1461	EPISKEY
11693239.0.1868	EXPECTO_PATRONUM
2491460.0.796	SECTUMSEMPRA
5118497.0.439	CRUCIO
4082040.0.114	RIDDIKULUS
4033246.0.3900	AVADA_KEDAVRA
10647352.0.8561	PETRIFICUS_TOTALUS
11729853.0.5920	SONORUS
7505195.0.2187	AVADA_KEDAVRA
12627802.0.254	HOMENUM_REVELIO
2078833.0.4489	SCOURGIFY
2923672.0.2806	OBLIVIATE
8400930.0.551	STUPEFY
12403502.0.67483	ACCIO
7423653.0.334	MUFFLIATO
8752184.0.478	ALOHOMORA
3756379.0.2327	AVADA_KEDAVRA
12719390.0.3261	SCOURGIFY
4152930.0.4560	STUPEFY
4400014.0.367	AVADA_KEDAVRA
9838231.0.8728	STUPEFY
7981389.0.192	AVADA_KEDAVRA
1716543.0.2259	AVADA_KEDAVRA
8420256.0.4756	SILENCIO
3724172.0.2437	PROTEGO
6451235.0.1408	LUMOS
12652996.0.20016	AVADA_KEDAVRA
8371981.0.118	PROTEGO
5144032.0.2965	PROTEGO
2755458.0.469	DIFFINDO
7271580.0.942	AGUAMENTI
3546773.0.1418	AVADA_KEDAVRA
3649507.0.19006	CRUCIO
12033784.0.143	SONORUS
10633474.0.5791	PROTEGO
12671078.0.110307	DIFFINDO
12608652.0.8802	PROTEGO
1769789.0.1854	LOCOMOTOR
6406888.0.1215	CRUCIO
1568026.0.711	ACCIO
4555251.0.533	PETRIFICUS_TOTALUS
7029270.0.1911	RIDDIKULUS
3677459.0.16600	RIDDIKULUS
8632446.0.62	POINT_ME
3290181.0.595	LUMOS
12170803.0.815	LUMOS
7355118.0.1102	EXPELLIARMUS
5609831.0.177	AVADA_KEDAVRA
6716195.0.2570	LEGILIMENS
6893048.0.3411	OBLIVIATE
12679648.0.2785	EXPELLIARMUS
3234179.0.2375	MOBILICORPUS
12611480.0.17920	RENNERVATE
1471070.0.3124	ALOHOMORA
12595306.0.8983	PROTEGO
3232368.0.21	CRUCIO
4181627.0.318	REPARO
3578404.0.15645	ACCIO
7376401.0.253849	STUPEFY
5349711.0.33	AVADA_KEDAVRA
12340004.0.2772	AVADA_KEDAVRA
11236268.0.4084	SONORUS
7273222.0.358	CRUCIO
5136992.0.5293	LUMOS
2851409.0.172	AVADA_KEDAVRA
9192196.0.8596	AGUAMENTI
10769804.0.314	NOX
8485570.0.1592	ACCIO
6406102.0.4679	CRUCIO
12720704.0.66851	SILENCIO
9507233.0.62437	STUPEFY
8455955.0.2973	CONFRINGO
4886779.0.5367	AGUAMENTI
3871733.0.87850	AVADA_KEDAVRA
12724093.0.1513	PETRIFICUS_TOTALUS
11706792.0.347	AVADA_KEDAVRA
9306848.0.33879	LUMOS
10320148.0.1711	LUMOS
9712209.0.3807	SECTUMSEMPRA
6234681.0.21587	FURNUNCULUS
9513899.0.1374	REDUCTO
4720725.0.2342	LUMOS
8702878.0.1300	OBLIVIATE
8380878.0.512	CRUCIO
5213495.0.971	PETRIFICUS_TOTALUS
3068883.0.230	CRUCIO
12410826.0.114710	STUPEFY
3143279.0.6358	FURNUNCULUS
9655504.0.2378	PROTEGO
6484053.0.4169	SCOURGIFY
7777719.0.6694	IMPERIO
5920885.0.92	CRUCIO
7596052.0.9312	STUPEFY
11397005.0.7870	CRUCIO
1874000.0.417	AVADA_KEDAVRA
7736742.0.24211	EXPELLIARMUS
10592971.0.1555	DIFFINDO
7619419.0.4065	OBLIVIATE
4836339.0.2098	STUPEFY
3990345.0.3830	OBLIVIATE
9969456.0.4687	OBLIVIATE
12600030.0.206	POINT_ME
6829575.0.1988	AVADA_KEDAVRA
12372516.0.1009	ACCIO
4465706.0.1016	ACCIO
5496703.0.4499	AVADA_KEDAVRA
789839.0.77552	FERULA
9407051.0.112	WINGARDIUM_LEVIOSA
4935101.0.436	EXPELLIARMUS
3726352.0.12602	EXPECTO_PATRONUM
2915723.0.35887	LUMOS
6564785.0.193452	SILENCIO
6673524.0.1186	SILENCIO
12410596.0.14790	EXPULSO
12098960.0.6218	CRUCIO
12036678.0.26910	PROTEGO
9597951.0.198	MUFFLIATO
11737444.0.194	TERGEO
8071522.0.24265	POINT_ME
12067300.0.167970	AVADA_KEDAVRA
11861123.0.830	OBLIVIATE
8220791.0.7778	STUPEFY
6886371.0.836	AVADA_KEDAVRA
3801366.0.845	SILENCIO
12529712.0.70635	PROTEGO
11830729.0.5633	IMPERIO
12612132.0.356046	IMPEDIMENTA
2558441.0.1672	PROTEGO
6085696.0.713	LEGILIMENS
3834976.0.4232	AVADA_KEDAVRA
2416131.0.2940	ACCIO
9688372.0.460	AVADA_KEDAVRA
11310318.0.22213	NOX
8931662.0.1995	ACCIO
2306984.0.77	AVADA_KEDAVRA
1163689.0.538	AVADA_KEDAVRA
8645422.0.3510	LUMOS
9097333.0.4137	EXPECTO_PATRONUM
6582330.0.442	INCENDIO
12719390.0.2703	SILENCIO
11692764.0.843	REDUCTO
7408724.0.506	AVADA_KEDAVRA
8738923.0.560	ALOHOMORA
8894260.0.274	PROTEGO
10961560.0.1383	EXPECTO_PATRONUM
1694912.0.9824	AVADA_KEDAVRA
12562811.0.20877	AVADA_KEDAVRA
7547921.0.62	ENGORGIO
7839853.0.572	CRUCIO
6429800.0.13900	MOBILICORPUS
4513433.0.347	LUMOS
4450438.0.359	EXPELLIARMUS
4780917.0.821	SECTUMSEMPRA
3396243.0.4112	CRUCIO
4559308.0.467	RENNERVATE
12724393.0.288	COLLOPORTUS
10595517.0.1116	PROTEGO
3541779.0.620	PROTEGO
6886047.0.654	MUFFLIATO
4234048.0.574	ACCIO
4068168.0.1414	STUPEFY
3276736.0.1549	SILENCIO
6436754.0.100579	ENGORGIO
3654468.0.727	REPARO
8599012.0.4475	HOMENUM_REVELIO
9588600.0.9509	OBLIVIATE
3495808.0.464	SILENCIO
10334295.0.3450	SCOURGIFY
6874337.0.3720	OBLIVIATE
6626964.0.2218	REPARO
12397678.0.1325	INCENDIO
8249953.0.19064	ACCIO
7605861.0.2947	CRUCIO
8234829.0.4361	ALOHOMORA
6820540.0.598	PETRIFICUS_TOTALUS
3552289.0.1596	EXPELLIARMUS
10224835.0.5266	POINT_ME
1566300.0.41	LUMOS
4284953.0.1369	POINT_ME
6580862.0.11871	RIDDIKULUS
283673.0.2030	AVADA_KEDAVRA
8802832.0.2210	WINGARDIUM_LEVIOSA
2511802.0.594	AVADA_KEDAVRA
9655014.0.4217	STUPEFY
4968457.0.1618	IMPERIO
8552852.0.348	EXPELLIARMUS
11061593.0.694	AVADA_KEDAVRA
12453790.0.81364	NOX
12562478.0.739	STUPEFY
12471379.0.125281	FINITE_INCANTATEM
4221677.0.301	LUMOS
3087147.0.367	FINITE_INCANTATEM
7290597.0.1698	CRUCIO
12056256.0.298160	CRUCIO
8559927.0.282	PROTEGO
4855687.0.4692	AVADA_KEDAVRA
6400193.0.2563	PROTEGO
12434326.0.67013	EXPELLIARMUS
7870981.0.46	INCENDIO
10146217.0.166	CRUCIO
7094110.0.4987	REDUCTO
8365113.0.7748	ACCIO
8764282.0.19391	PETRIFICUS_TOTALUS
3902499.0.2752	STUPEFY
5767053.0.1447	REPARO
2885906.0.2651	SECTUMSEMPRA
4651251.0.1607	PETRIFICUS_TOTALUS
5780368.0.384	LUMOS
1512338.0.2642	EXPELLIARMUS
2208615.0.2485	AVADA_KEDAVRA
3883235.0.5647	STUPEFY
12700542.0.53110	FERULA
7973747.0.1383	AVADA_KEDAVRA
8110007.0.1048	AVADA_KEDAVRA
10377226.0.5883	LUMOS
8139058.0.5233	STUPEFY
12216342.0.1417	AVADA_KEDAVRA
3542759.0.689	CRUCIO
2487868.0.269	PETRIFICUS_TOTALUS
6673719.0.49459	SONORUS
5787037.0.4990	AVADA_KEDAVRA
6942573.0.327	AVIS
5553373.0.1218	EXPECTO_PATRONUM
12020645.0.1997	AVADA_KEDAVRA
8655849.0.933	WINGARDIUM_LEVIOSA
7798201.0.736	MUFFLIATO
8596476.0.3327	REDUCTO
1999606.0.2332	LEGILIMENS
5977198.0.8556	TARANTALLEGRA
7376401.0.859456	EXPULSO
5230328.0.3647	INCARCEROUS
3305996.0.1511	ACCIO
8394365.0.1072	CRUCIO
9023208.0.474	AVADA_KEDAVRA
8790090.0.1109	AVADA_KEDAVRA
12584958.0.126930	CRUCIO
12608652.0.37483	EXPECTO_PATRONUM
12440502.0.1253	AVADA_KEDAVRA
3543480.0.879	EXPELLIARMUS
8967901.0.4049	AVADA_KEDAVRA
7182696.0.993	DENSAUGEO
7237434.0.1911	REPARO
2250526.0.2259	ALOHOMORA
12551487.0.16057	SECTUMSEMPRA
12556524.0.30341	EXPELLIARMUS
3367460.0.2716	MOBILICORPUS
5269589.0.1949	REDUCTO
12576421.0.38491	LUMOS
6505939.0.746	LEGILIMENS
2101348.0.456	TARANTALLEGRA
10000036.0.5673	ACCIO
6386722.0.1590	OPPUGNO
8673189.0.4382	LUMOS
6119734.0.220	EXPECTO_PATRONUM
8552852.0.3406	PETRIFICUS_TOTALUS
8339717.0.8549	CRUCIO
11278408.0.147466	INCARCEROUS
10624233.0.4881	OBLIVIATE
5841328.0.735	AVADA_KEDAVRA
3467977.0.1069	SILENCIO
9658052.0.5979	OBLIVIATE
8868160.0.1797	PROTEGO
12611947.0.242907	PORTUS
10577079.0.163	IMPERVIUS
10515769.0.2587	AVADA_KEDAVRA
12455613.0.49001	LUMOS
2844109.0.3374	COLLOPORTUS
10720809.0.1059	WINGARDIUM_LEVIOSA
12701837.0.42219	IMPERIO
2669453.0.1380	OBLIVIATE
5029957.0.1534	SCOURGIFY
12332553.0.1023	LUMOS
9609553.0.1283	COLLOPORTUS
11679620.0.501	CRUCIO
12303700.0.42136	CRUCIO
5930734.0.2096	AVADA_KEDAVRA
7962445.0.329	MUFFLIATO
8335924.0.216	NOX
12461041.0.403	AVADA_KEDAVRA
11703507.0.44019	CRUCIO
3205220.0.653	AVADA_KEDAVRA
12515663.0.6177	FINITE_INCANTATEM
7415825.0.502	ACCIO
12286969.0.1319	ACCIO
11150374.0.594	MUFFLIATO
5905168.0.1810	AVADA_KEDAVRA
12268134.0.11997	IMPERIO
12541419.0.8213	OBLIVIATE
6630096.0.3821	ACCIO
7578742.0.30671	CRUCIO
12419271.0.4939	AVADA_KEDAVRA
11873726.0.1156	SCOURGIFY
7577292.0.524	AVADA_KEDAVRA
2857359.0.1048	SECTUMSEMPRA
9507233.0.62004	STUPEFY
2676349.0.976	PROTEGO
2728196.0.5537	AVADA_KEDAVRA
1602299.0.1194	IMPERIO
8365188.0.7041	AVADA_KEDAVRA
9327521.0.1427	REDUCTO
2534345.0.469	AGUAMENTI
12597828.0.3923	EXPELLIARMUS
5181997.0.9827	RICTUSEMPRA
5837577.0.3149	WINGARDIUM_LEVIOSA
6144618.0.1167	STUPEFY
3714918.0.980	SECTUMSEMPRA
4188867.0.916	AVADA_KEDAVRA
2125579.0.319	STUPEFY
12521043.0.1054	SERPENSORTIA
4893896.0.1034	ACCIO
5272932.0.2011	PROTEGO
12563401.0.7367	ALOHOMORA
4589433.0.2728	LEGILIMENS
9827581.0.1530	INCENDIO
3408570.0.439	CRUCIO
11910119.0.149	IMPERIO
5890488.0.8871	STUPEFY
3958593.0.1482	REPARO
9623345.0.1361	EXPELLIARMUS
11080640.0.7671	CRUCIO
8110493.0.788	AVADA_KEDAVRA
11744770.0.2207	EXPECTO_PATRONUM
4384355.0.1647	DURO
9507233.0.31084	ACCIO
8220254.0.577	WINGARDIUM_LEVIOSA
12036678.0.689433	PROTEGO
3820423.0.3141	OBLIVIATE
6435404.0.10708	OBLIVIATE
3774435.0.220	AVADA_KEDAVRA
5703344.0.1009	LUMOS
9064627.0.2268	IMPERIO
12197903.0.14382	ACCIO
7283220.0.2467	CRUCIO
8103243.0.359	DENSAUGEO
11730286.0.1528	REPARO
10271960.0.3745	REPARO
9507233.0.33672	EXPULSO
5336823.0.3970	CRUCIO
8785588.0.35392	SECTUMSEMPRA
8483453.0.4697	OBLIVIATE
10845631.0.177	AVADA_KEDAVRA
7358200.0.1576	STUPEFY
2598203.0.4768	OBLIVIATE
11510594.0.2354	PROTEGO
7521811.0.1112	SECTUMSEMPRA
3073716.0.2145	POINT_ME
5815630.0.1319	SCOURGIFY
12279775.0.1548	LUMOS
9201090.0.1334	STUPEFY
12575399.0.1230	WINGARDIUM_LEVIOSA
2400442.0.2533	OBLIVIATE
12350003.0.106085	PROTEGO
4374714.0.1318	ACCIO
7171373.0.190	EVANESCO
6696742.0.3517	LEGILIMENS
2310919.0.2027	ACCIO
1973139.0.979	LUMOS
3805462.0.429	SILENCIO
3684736.0.482	CRUCIO
8461885.0.529	REDUCTO
7116353.0.400	DENSAUGEO
8099926.0.1226	PETRIFICUS_TOTALUS
5193883.0.226	SECTUMSEMPRA
11638812.0.24852	CRUCIO
12520044.0.4308	EPISKEY
11139587.0.1419	EXPECTO_PATRONUM
3062621.0.3300	CRUCIO
4005291.0.1467	FURNUNCULUS
12421918.0.2694	HOMENUM_REVELIO
12350003.0.22200	RICTUSEMPRA
2636819.0.1772	CRUCIO
5037969.0.468	OBLIVIATE
8077095.0.1184	SECTUMSEMPRA
3226835.0.3911	OBLIVIATE
8464463.0.105507	PROTEGO
10197485.0.186	AVADA_KEDAVRA
12205196.0.3093	MUFFLIATO
8183195.0.7016	STUPEFY
3076156.0.1764	ACCIO
2799809.0.16164	OBLIVIATE
3350987.0.2009	SILENCIO
7426210.0.1037	CRUCIO
3645595.0.2175	IMPERIO
7737230.0.1332	CRUCIO
7909858.0.2536	AVADA_KEDAVRA
6923872.0.654	TERGEO
3278025.0.312	SILENCIO
10733580.0.2967	AVADA_KEDAVRA
6389455.0.223	AVADA_KEDAVRA
8266930.0.2556	LEGILIMENS
2686464.0.2091	REDUCTO
5576375.0.343	POINT_ME
9357459.0.401	PETRIFICUS_TOTALUS
8316261.0.817	STUPEFY
761824.0.3076	IMPEDIMENTA
5718992.0.157	EVANESCO
6630803.0.2332	IMPERIO
3065201.0.479	LUMOS
11947356.0.5687	CRUCIO
4190651.0.278	LEGILIMENS
12581213.0.1802	STUPEFY
3013701.0.12186	EXPELLIARMUS
5761151.0.7350	OBLIVIATE
6197105.0.1285	EVANESCO
2286626.0.2163	CRUCIO
2963991.0.2584	SILENCIO
6453693.0.2039	SCOURGIFY
11778489.0.66214	POINT_ME
7199358.0.8843	EXPELLIARMUS
4564320.0.3133	CONFRINGO
11845481.0.305756	REDUCTO
7333902.0.275	AVADA_KEDAVRA
10174660.0.99255	ACCIO
12250671.0.365	OBLIVIATE
7043056.0.5818	ACCIO
9591693.0.1389	EXPELLIARMUS
3717996.0.491	ACCIO
10622135.0.809	EXPELLIARMUS
10741650.0.827	REDUCTO
12520885.0.1005	PETRIFICUS_TOTALUS
9011414.0.250	QUIETUS
8164677.0.1318	LUMOS
7283525.0.665	EXPELLIARMUS
12152705.0.784	AVADA_KEDAVRA
12135571.0.106954	LEVICORPUS
6888519.0.17761	AVADA_KEDAVRA
12564426.0.99435	LUMOS
7505852.0.356	LUMOS
11395001.0.2232	CRUCIO
8715317.0.825	POINT_ME
4212887.0.1686	OBLIVIATE
2790536.0.186	AVADA_KEDAVRA
12633400.0.415	CRUCIO
4598887.0.1974	SCOURGIFY
2855938.0.2066	ACCIO
3645282.0.2251	WINGARDIUM_LEVIOSA
4506495.0.65	EXPELLIARMUS
9179121.0.375	REDUCTO
12608652.0.34397	LUMOS
7684002.0.1403	AVADA_KEDAVRA
7833910.0.1361	PROTEGO
10231971.0.1719	LUMOS
8535677.0.421	OBLIVIATE
12075795.0.3501	CRUCIO
11181278.0.2287	CRUCIO
5651339.0.45	INCENDIO
7709959.0.2250	REDUCTO
2702099.0.6184	STUPEFY
7062230.0.13489	POINT_ME
9655837.0.65519	DIFFINDO
6572234.0.1128	CRUCIO
6161610.0.12450	FINITE_INCANTATEM
10681488.0.2600	CRUCIO
11782949.0.249731	REDUCTO
2891740.0.1471	AGUAMENTI
12373554.0.3515	POINT_ME
3665977.0.12	LUMOS
10084647.0.2280	LUMOS
8932137.0.1623	MUFFLIATO
2963573.0.3816	CRUCIO
6540486.0.688	EXPELLIARMUS
8294063.0.1496	LOCOMOTOR_MORTIS
12682944.0.13306	AVADA_KEDAVRA
11409256.0.295	SECTUMSEMPRA
4383247.0.802	PETRIFICUS_TOTALUS
3697982.0.424	ALOHOMORA
7773061.0.440	INCARCEROUS
12170803.0.859	ALOHOMORA
4478942.0.2215	SCOURGIFY
11499963.0.4834	OBLIVIATE
8030348.0.1866	CRUCIO
1501798.0.251	AVADA_KEDAVRA
7532861.0.1772	OBLIVIATE
7665857.0.638	CONFUNDO
3005072.0.8	LUMOS
9852174.0.1341	STUPEFY
4310713.0.44232	EXPULSO
4223976.0.1460	OBLIVIATE
3893898.0.517	AVADA_KEDAVRA
1600769.0.1143	ACCIO
11283203.0.1098	PETRIFICUS_TOTALUS
12592494.0.148774	PROTEGO
11613848.0.419	LEVICORPUS
10840211.0.7743	STUPEFY
12241949.0.4648	LUMOS
7238807.0.7261	SILENCIO
10152920.0.10660	STUPEFY
10165846.0.769	REDUCIO
7720183.0.130	AVADA_KEDAVRA
8585680.0.3389	SILENCIO
8417790.0.510	LEGILIMENS
2684983.0.10095	ACCIO
4376923.0.2682	STUPEFY
4102336.0.774	LUMOS
6616859.0.1511	STUPEFY
12123729.0.1727	OBLIVIATE
6392328.0.821	CRUCIO
6187885.0.4010	ALOHOMORA
1697057.0.4562	ACCIO
9026478.0.610	OBLIVIATE
11033811.0.686	SECTUMSEMPRA
12657925.0.199	SILENCIO
3578404.0.8812	ACCIO
10673341.0.2271	CRUCIO
8560964.0.1644	REDUCTO
5770589.0.2152	LUMOS
7831231.0.22328	OBLIVIATE
5886385.0.226	EXPELLIARMUS
5729692.0.1216	AVADA_KEDAVRA
12634608.0.205	CRUCIO
11830729.0.6121	CRUCIO
7038109.0.708	OBLIVIATE
11962283.0.945	CRUCIO
7018751.0.2913	INCENDIO
10174660.0.8495	ACCIO
4176017.0.82	CRUCIO
4524061.0.2945	LEGILIMENS
11283143.0.18	INCENDIO
9996166.0.3012	CRUCIO
11744127.0.289	DIFFINDO
2160885.0.18875	AVADA_KEDAVRA
4022868.0.1442	LOCOMOTOR
11056607.0.1813	CRUCIO
4363714.0.279	LUMOS
10249698.0.12839	NOX
7907433.0.1556	PROTEGO
5840194.0.567	LUMOS
6329597.0.1088	LUMOS
10464166.0.7648	REPARO
3951460.0.745	LUMOS
8657433.0.28	ACCIO
8165905.0.1861	ACCIO
7607036.0.1018	CRUCIO
2966799.0.267	CRUCIO
9891109.0.6032	REPARO
9096678.0.1081	AGUAMENTI
2612486.0.1067	LUMOS
9645135.0.1343	CRUCIO
9423906.0.1328	CRUCIO
9507233.0.21761	AGUAMENTI
4303400.0.7189	RELASHIO
2211185.0.4317	EXPECTO_PATRONUM
2745869.0.2016	MOBILICORPUS
3835393.0.1878	PROTEGO_TOTALUM
6006969.0.765	IMPERIO
3364834.0.825	IMPERIO
2603725.0.4474	STUPEFY
12011406.0.1027	EXPECTO_PATRONUM
6289698.0.5798	ACCIO
12608652.0.18972	FURNUNCULUS
9586429.0.524	MUFFLIATO
7266325.0.1049	CRUCIO
9803595.0.1765	LEGILIMENS
6154774.0.632	ACCIO
9605873.0.2094	AGUAMENTI
12488913.0.52952	STUPEFY
2991220.0.231	AVADA_KEDAVRA
2864415.0.548	AVADA_KEDAVRA
8186096.0.2532	OBLIVIATE
7965145.0.230	CRUCIO
10185031.0.2662	TARANTALLEGRA
2308845.0.7708	EXPELLIARMUS
4374276.0.3443	ACCIO
8857262.0.664	INCENDIO
7877228.0.2984	STUPEFY
2798302.0.19	IMPERIO
8973419.0.1108	CRUCIO
7635005.0.2586	AVADA_KEDAVRA
5717452.0.3614	ACCIO
6408810.0.3800	OBLIVIATE
11179318.0.1045	LUMOS
12544153.0.5034	ACCIO
6049450.0.7124	OBLIVIATE
4814744.0.1060	SILENCIO
3415212.0.331	TERGEO
3087407.0.837	AVADA_KEDAVRA
7062152.0.10479	REDUCTO
12440502.0.350	AVADA_KEDAVRA
10452667.0.4068	RENNERVATE
3902801.0.94	CRUCIO
12557197.0.63793	SCOURGIFY
5432262.0.1293	AVADA_KEDAVRA
6634811.0.128	AVADA_KEDAVRA
6119973.0.2787	SONORUS
12453790.0.48921	INCENDIO
10333469.0.1965	AGUAMENTI
8339565.0.656	AVADA_KEDAVRA
3289384.0.744	LOCOMOTOR_MORTIS
4797780.0.7625	LUMOS
7768038.0.3974	LEGILIMENS
3017313.0.2720	AGUAMENTI
6003135.0.1407	SECTUMSEMPRA
3491760.0.1056	STUPEFY
12563871.0.46222	EXPELLIARMUS
5065506.0.1922	EVANESCO
4036630.0.4850	AVADA_KEDAVRA
12483769.0.3279	OBLIVIATE
10584844.0.457	ACCIO
1253908.0.2291	AVADA_KEDAVRA
12205182.0.174680	LUMOS
7630815.0.2663	PETRIFICUS_TOTALUS
7394594.0.92	ACCIO
4750855.0.7550	EPISKEY
9731081.0.635	INCENDIO
4828007.0.851	LUMOS
12135571.0.91927	STUPEFY
12718474.0.2302	EVANESCO
12578550.0.445	IMPERIO
12403502.0.29295	EXPELLIARMUS
3227350.0.2227	LEGILIMENS
4558021.0.2127	CRUCIO
4102826.0.1937	WINGARDIUM_LEVIOSA
11926232.0.3839	STUPEFY
7665570.0.705	CRUCIO
8451388.0.1276	PROTEGO
7405119.0.1499	REDUCTO
5000536.0.1566	AGUAMENTI
12488913.0.45285	LEGILIMENS
3004662.0.7589	SECTUMSEMPRA
5901857.0.605	CRUCIO
3532975.0.285	CRUCIO
7023290.0.2339	SILENCIO
12538519.0.78915	AVADA_KEDAVRA
7292582.0.1166	WINGARDIUM_LEVIOSA
7931386.0.2177	OBLIVIATE
7247229.0.1748	MUFFLIATO
4361164.0.619	REDUCTO
3726352.0.5060	RIDDIKULUS
12689697.0.9516	LEGILIMENS
11910994.0.437002	EPISKEY
9587996.0.62338	ACCIO
3854991.0.2768	LOCOMOTOR
3796872.0.2464	SILENCIO
5303334.0.2287	DESCENDO
11746959.0.1456	IMPERIO
3450198.0.390	AVADA_KEDAVRA
2468793.0.4829	PROTEGO
4812543.0.2332	REPARO
6483433.0.984	CRUCIO
5271506.0.656	ALOHOMORA
7438530.0.1672	CRUCIO
11904393.0.172	ACCIO
7462136.0.15917	MUFFLIATO
5058265.0.5479	OBLIVIATE
9507233.0.22619	ACCIO
7248142.0.1167	STUPEFY
2619513.0.1089	EXPELLIARMUS
7665153.0.60	CRUCIO
10788198.0.675	AVADA_KEDAVRA
7120596.0.3871	OBLIVIATE
12045404.0.4790	POINT_ME
9395670.0.735	ACCIO
5285395.0.1198	ALOHOMORA
9167739.0.638	EXPELLIARMUS
4539306.0.1455	SILENCIO
9432843.0.7915	ACCIO
7312877.0.1443	ACCIO
10907266.0.163345	REDUCTO
7791194.0.1778	SECTUMSEMPRA
12632229.0.5995	ALOHOMORA
4007154.0.90	STUPEFY
4195419.0.598	AVADA_KEDAVRA
8536226.0.1252	CRUCIO
3671178.0.4600	EXPELLIARMUS
2502361.0.1389	CRUCIO
4241330.0.2921	STUPEFY
11845481.0.79951	IMPERIO
12121736.0.176	CRUCIO
9089186.0.5394	FURNUNCULUS
6532755.0.409	STUPEFY
11456669.0.1370	LUMOS
7580334.0.1298	EXPULSO
12400220.0.89933	SCOURGIFY
11092943.0.52872	ALOHOMORA
1481383.0.1171	CRUCIO
12564426.0.133255	INCENDIO
10585703.0.59	AVADA_KEDAVRA
7223385.0.7538	TARANTALLEGRA
3081966.0.1171	ACCIO
11480658.0.437	IMPERIO
6436754.0.34061	ACCIO
5696040.0.673	CRUCIO
3916701.0.2539	MORSMORDRE
6673719.0.20935	REPARO
7315860.0.738	ALOHOMORA
6611635.0.245	AVADA_KEDAVRA
6114359.0.18012	EXPECTO_PATRONUM
11671697.0.896	CONFRINGO
10766595.0.762	AVADA_KEDAVRA
5137038.0.2523	EPISKEY
3653806.0.2794	AVADA_KEDAVRA
9617179.0.4367	AGUAMENTI
4473766.0.1612	LEGILIMENS
706481.0.3457	MORSMORDRE
4054819.0.309	OBLIVIATE
2698409.0.2098	OBLIVIATE
5059631.0.733	CRUCIO
10699683.0.1224	EXPECTO_PATRONUM
12155908.0.504	SCOURGIFY
4155376.0.2931	CRUCIO
12517474.0.53151	AVADA_KEDAVRA
5023126.0.40	ENGORGIO
12532144.0.6617	EPISKEY
8424142.0.2202	AVADA_KEDAVRA
4919488.0.10154	POINT_ME
1771427.0.1439	CRUCIO
6503466.0.1107	ANAPNEO
6607252.0.1415	EXPELLIARMUS
11910994.0.487125	AVADA_KEDAVRA
12257949.0.14734	OBLIVIATE
12010144.0.400	EXPULSO
12556524.0.20012	LUMOS
11782949.0.133864	PROTEGO
6862160.0.4343	STUPEFY
12419324.0.12863	EXPECTO_PATRONUM
10165054.0.5587	LEGILIMENS
7789620.0.2452	AVADA_KEDAVRA
4274851.0.2408	COLLOPORTUS
5082927.0.960	LUMOS
3722699.0.894	CRUCIO
5865055.0.278	AVADA_KEDAVRA
12611480.0.17998	RENNERVATE
